County,STATE,ZCTA5CE10,INTPTLAT10,INTPTLON10,BUI,PctPark,fips,popDens,propPOC,POC,Race,medAge,totPop,Urban,Covid19,NDVI,propWht,medInc,Arid,Days
McHenry,Illinois,60072,+42.4067045,-088.3058608,3064,12.748481889,17111,4.9494194539e-5,0.066601371204701,White majority,White,46.6,1021,Rural,587.6591576885406,0.765,0.933398628795299,116667,0.8403,226
Lake,Illinois,60073,+42.3489974,-088.1094068,45485,12.718916237,17097,0.001164688603026,0.542686286584773,POC majority,Mixed,33.2,61706,Urban,3163.3876770492334,0.637,0.457313713415227,72175,0.8288,225
Cook,Illinois,60074,+42.1314623,-088.0263289,38558,7.3755623739,17031,0.00213754927631,0.455975480014185,White majority,White,35,39478,Urban,2087.2384619281625,0.561,0.544024519985815,67954,0.7754,272
Cook,Illinois,60076,+42.0352596,-087.7299278,81715,11.084140292,17031,0.002298215098856,0.511406784447861,POC majority,Mixed,45.1,31867,Urban,2585.747011014529,0.482,0.488593215552139,79795,0.7865,272
Cook,Illinois,60077,+42.0347464,-087.7571875,63960,10.307760636,17031,0.002716577769842,0.523915422358714,POC majority,Mixed,41.3,28329,Urban,2230.929436266723,0.417,0.476084577641286,63051,0.7795,272
McHenry,Illinois,60081,+42.4510137,-088.2254104,12000,11.210588982,17111,2.11064868143e-4,0.063354037267081,White majority,White,44.4,9660,Urban,1335.4037267080746,0.711,0.936645962732919,88958,0.8343,226
Lake,Illinois,60083,+42.4362478,-087.9417003,11258,15.04858723,17097,1.4595122535e-4,0.380780780780781,White majority,White,39,9990,Urban,2032.0320320320322,0.729,0.619219219219219,95644,0.8184,225
Lake,Illinois,60084,+42.2696591,-088.1409122,26218,15.582954574,17097,4.39748185132e-4,0.270828316879364,White majority,White,38.7,16612,Urban,1781.8444497953285,0.687,0.729171683120636,80529,0.8301,225
Lake,Illinois,60085,+42.3520971,-087.8676563,46279,8.9833351243,17097,0.001819461779836,0.865589273112209,POC majority,Hispanic,30.3,70850,Urban,4992.237120677488,0.529,0.134410726887791,43204,0.8118,225
Lake,Illinois,60087,+42.4030849,-087.8508363,26267,16.496393837,17097,7.68924564258e-4,0.63119424244696,POC majority,Mixed,35.4,26678,Urban,4276.932303770897,0.624,0.36880575755304,58981,0.8054,225
Lancaster,Pennsylvania,17582,+40.0057407,-076.4778354,2376,0.1174984474,42071,9.8839658071e-5,0.006159260888693,White majority,White,41.1,2273,Rural,439.9472063352398,0.763,0.993840739111307,79280,0.8166,217
Lancaster,Pennsylvania,17584,+39.9554134,-076.2635815,13279,1.2092921323,42071,2.68607401531e-4,0.113138324243927,White majority,White,46.5,10085,Urban,1160.1388200297472,0.747,0.886861675756073,68673,0.8381,217
Lancaster,Pennsylvania,17601,+40.0742412,-076.3149143,48827,3.4516000796,42071,6.06127669e-4,0.202061146058393,White majority,White,42.7,52301,Urban,1384.2947553584063,0.656,0.797938853941607,72484,0.8333,217
Lancaster,Pennsylvania,17602,+40.0146233,-076.2463507,39842,3.9658631712,42071,7.68948461135e-4,0.447551352092267,White majority,White,37.4,51069,Urban,2937.202608235916,0.696,0.552448647907733,53192,0.8397,217
Lancaster,Pennsylvania,17603,+40.0201454,-076.3508458,45877,3.695434535,42071,8.35408317959e-4,0.417341148013769,White majority,White,35.2,64494,Urban,2118.0264830836977,0.7,0.582658851986231,52917,0.8258,217
Lycoming,Pennsylvania,17701,+41.3450439,-076.8572485,7300,3.2658918754,42081,1.87462453928e-4,0.171759504455753,White majority,White,36.2,43427,Rural,594.1004444239759,0.773,0.828240495544247,44059,0.9416,211
Lycoming,Pennsylvania,17702,+41.1834876,-077.0772707,2322,3.8993999789,42081,6.5378508344e-5,0.070706106870229,White majority,White,41.3,10480,Rural,381.6793893129771,0.799,0.929293893129771,56006,0.9434,211
Clinton,Pennsylvania,17721,+41.1836250,-077.3184048,11168,0.4072052856,42035,8.03158707714e-4,0.023422251138582,White majority,White,48.8,1537,Urban,130.12361743656476,0.648,0.976577748861418,48036,0.8991,202
Lycoming,Pennsylvania,17723,+41.4352974,-077.4713561,205,94.945220261,42081,8.74863773e-7,0,White majority,White,60,30,Rural,0,0.806,1,39375,0.9485,211
Bradford,Pennsylvania,17724,+41.6425283,-076.8051130,97,1.2717000201,42015,1.6589237366e-5,0.034053156146179,White majority,White,42.1,4816,Rural,498.33887043189367,0.81,0.965946843853821,51799,0.8808,212
Lycoming,Pennsylvania,17727,+41.5106892,-077.4964451,66,88.520117075,42081,3.10659818e-7,0,White majority,White,64.8,86,Rural,0,0.813,1,42188,0.9823,211
Lycoming,Pennsylvania,17728,+41.3347738,-077.0785674,1375,0.6429027702,42081,4.0812587646e-5,0.042637975692369,White majority,White,47.6,5019,Rural,398.4857541342897,0.789,0.957362024307631,60110,0.9014,211
Potter,Pennsylvania,17729,+41.5112389,-077.7361028,94,65.51568596,42105,1.87376183e-7,0.037735849056604,White majority,White,60.5,53,Rural,0,0.808,0.962264150943396,32500,1.0222,216
Sullivan,Pennsylvania,17731,+41.4294097,-076.5786717,71,14.370093771,42113,6.829198811e-6,0.044897959183673,White majority,White,58.9,245,Rural,816.3265306122449,0.827,0.955102040816327,88750,1.0508,201
Lycoming,Pennsylvania,17737,+41.2992708,-076.6857797,1136,2.5517149837,42081,3.4174458123e-5,0.028222013170273,White majority,White,42.4,6378,Rural,376.29350893697085,0.801,0.971777986829727,58172,0.9434,211
Lycoming,Pennsylvania,17740,+41.2494446,-077.2696464,1380,3.8446850649,42081,3.5486319641e-5,0.024109851508862,White majority,White,43.3,12526,Rural,981.9575283410505,0.792,0.975890148491138,54614,0.9221,211
Perry,Indiana,47551,+38.1141135,-086.5695724,448,100,18123,1.1073468782e-5,0,White majority,White,32.8,923,Rural,0,0.798,1,71364,0.9182,195
Clarendon,South Carolina,29001,+33.7866440,-080.1740651,42,0,45027,1.1899947633e-5,0.517496303597832,POC majority,Mixed,43.9,2029,Rural,3499.260719566289,0.747,0.482503696402169,38830,0.7535,216
Martin,Indiana,47553,+38.6607808,-086.9040687,903,0.7602611696,18101,2.2872219313e-5,0.008353510895884,White majority,White,38.6,8260,Rural,1670.7021791767554,0.762,0.991646489104116,53480,0.9231,201
Knox,Indiana,47557,+38.5788336,-087.3427775,487,0,18083,1.2756266893e-5,0.032168607875763,White majority,White,35.1,1803,Rural,0,0.732,0.967831392124237,59688,0.8894,207
Bamberg,South Carolina,29003,+33.2412210,-081.0238151,102,0.5191587148,45009,1.7837883609e-5,0.633640552995392,POC majority,Black,42.3,6510,Rural,5115.207373271889,0.745,0.366359447004608,42407,0.7676,205
Daviess,Indiana,47558,+38.6461370,-087.0404390,664,2.4796832566,18027,2.1000626501e-5,0.010443307757886,White majority,White,26.3,4692,Rural,2237.851662404092,0.722,0.989556692242114,60456,0.9088,200
Knox,Indiana,47561,+38.8639143,-087.4383274,414,0,18083,8.989193174e-6,0.038484666265785,White majority,White,39.3,1663,Rural,1383.0426939266388,0.725,0.961515333734215,54868,0.8729,207
Aiken,South Carolina,29006,+33.8691012,-081.5510777,907,0.2546360349,45003,2.8669564598e-5,0.306996268656716,White majority,White,41.4,10720,Rural,2472.0149253731342,0.716,0.693003731343284,47044,0.7626,216
Daviess,Indiana,47562,+38.8331264,-086.9735399,1062,0,18027,2.8219876015e-5,0.019266625233064,White majority,White,33.3,4827,Rural,2092.3969339134037,0.761,0.980733374766936,49509,0.9135,200
Pike,Indiana,47564,+38.4830407,-087.0938280,796,0,18125,1.243440302e-5,0.013490725126476,White majority,White,52.7,1186,Rural,0,0.738,0.986509274873524,53667,0.8941,193
Kershaw,South Carolina,29009,+34.4552938,-080.3761553,147,0.7314339983,45055,7.377618193e-6,0.52321083172147,POC majority,Mixed,51.3,2068,Rural,2949.7098646034815,0.682,0.47678916827853,28352,0.7677,230
Pike,Indiana,47567,+38.4627094,-087.3050173,1064,1.0710956093,18125,2.0608238984e-5,0.031878371750858,White majority,White,44.3,6117,Rural,1422.2658165767532,0.726,0.968121628249142,54104,0.8933,193
Daviess,Indiana,47568,+38.8080233,-087.2460842,476,0,18027,1.0035906102e-5,0,White majority,White,46.9,720,Rural,0,0.726,1,39896,0.8939,200
Perry,Indiana,47574,+37.9500356,-086.5621267,169,73.934349807,18123,7.563811499e-6,0,White majority,White,49.3,285,Rural,0,0.815,1,75583,0.9024,195
Dubois,Indiana,47575,+38.3178076,-086.8044622,1436,0.9675144381,18037,2.1460166503e-5,0,White majority,White,45,1177,Rural,0,0.778,1,67941,0.9086,213
Perry,Indiana,47576,+38.1769774,-086.6173520,365,100,18123,6.137608808e-6,0,White majority,White,40.2,346,Rural,0,0.796,1,78516,0.919,195
Lee,South Carolina,29010,+34.2236168,-080.2722576,6,0.9872794097,45061,2.3318795233e-5,0.669580559788275,POC majority,Black,41.4,12469,Rural,4090.143556018927,0.727,0.330419440211725,31317,0.7453,218
Spencer,Indiana,47577,+38.1499655,-086.8084680,1132,0,18147,1.9828356148e-5,0.014649190439476,White majority,White,43.9,1297,Rural,0,0.783,0.985350809560524,67250,0.8835,203
Knox,Indiana,47578,+38.9023404,-087.1935210,325,3.138629168,18083,6.426645343e-6,0.025149700598802,White majority,White,50.8,835,Rural,0,0.772,0.974850299401198,57875,0.8856,207
Fairfield,South Carolina,29014,+34.5233815,-081.1145128,32,0,45039,4.135738261e-6,0.427680090754396,White majority,White,45.5,1763,Rural,3233.125354509359,0.736,0.572319909245604,54128,0.7819,220
Spencer,Indiana,47579,+38.1109370,-086.9151340,7719,0.0044090109,18147,8.5814468719e-5,0.041133100504463,White majority,White,43.3,2577,Rural,1202.9491656965465,0.731,0.958866899495537,72917,0.8903,203
Fairfield,South Carolina,29015,+34.4374422,-081.3301255,102,32.817056224,45039,5.378960781e-6,0.900650502661147,POC majority,Black,40.2,1691,Rural,3548.1963335304554,0.732,0.099349497338853,30368,0.7707,220
Martin,Indiana,47581,+38.6556937,-086.7625996,389,36.456691962,18101,1.0413683088e-5,0.017389047495458,White majority,White,46,3853,Rural,1479.3667272255384,0.781,0.982610952504542,48520,0.941,201
Hernando,Florida,34607,+28.4867660,-082.6330179,6747,18.694951954,12053,1.31988125038e-4,0.160742766005924,White majority,White,58.5,8778,Rural,1424.0145819093188,0.606,0.839257233994076,44213,0.7631,217
Effingham,Illinois,62401,+39.1187147,-088.5623837,230,1.6666387969,17049,6.9398479505e-5,0.063401346010042,White majority,White,39.5,18722,Urban,2547.804721717765,0.781,0.936598653989958,53170,0.819,202
Effingham,Illinois,62411,+39.0712643,-088.7336510,3,0.3372995731,17049,1.8553423983e-5,0.008704061895551,White majority,White,39.9,4136,Rural,1668.2785299806578,0.829,0.991295938104449,48789,0.8134,202
Fayette,Illinois,62414,+39.1744131,-088.8263556,1,0.2988020627,17051,1.0416963722e-5,0.004515805318615,White majority,White,39.3,1993,Rural,2458.6051179126944,0.817,0.995484194681385,39792,0.8063,208
Lawrence,Illinois,62417,+38.7072402,-087.7665523,802,1.2228893884,17101,3.5031032252e-5,0.009753124047546,White majority,White,42.7,3281,Urban,3017.3727522096924,0.715,0.990246875952454,49704,0.8697,198
Fayette,Illinois,62418,+39.0222720,-088.9737585,0,1.1603961288,17051,8.822894531e-6,0.005692599620493,White majority,White,36.6,2108,Rural,2846.299810246679,0.827,0.994307400379507,48036,0.7953,208
Beaver,Pennsylvania,15061,+40.6599027,-080.3197086,14168,1.431987287,42007,2.71060355598e-4,0.055221042623990003,White majority,White,42.1,12622,Urban,895.2622405324037,0.658,0.94477895737601,53811,0.8233,219
Westmoreland,Pennsylvania,15062,+40.1485474,-079.8782002,8648,2.7866886258,42129,8.49768665789e-4,0.208598080302825,White majority,White,46.7,7397,Urban,554.2787616601325,0.631,0.791401919697175,40583,0.8051,217
Allegheny,Pennsylvania,15063,+40.1911656,-079.9224763,5709,1.3572608698,42003,1.52829705795e-4,0.064298401420959,White majority,White,47.3,11260,Urban,657.1936056838366,0.745,0.935701598579041,54347,0.8172,222
Allegheny,Pennsylvania,15064,+40.3563393,-080.1499292,5267,2.0691984659,42003,1.49135016902e-4,0,White majority,White,34.8,318,Urban,2515.723270440252,0.698,1,67083,0.799,222
Allegheny,Pennsylvania,15065,+40.6441736,-079.7253946,13113,3.3620170871,42003,3.60457236168e-4,0.092490050181692,White majority,White,45.4,11558,Rural,562.3810347811041,0.716,0.907509949818308,54321,0.9001,222
Beaver,Pennsylvania,15066,+40.7470740,-080.2561426,11769,0.5778249412,42007,2.24547371607e-4,0.098791924972182,White majority,White,44.5,12582,Rural,699.4118582101414,0.743,0.901208075027818,50597,0.8616,219
Washington,Pennsylvania,15067,+40.2072705,-079.9624334,12226,0.568716589,42125,4.22089528826e-4,0.109964093357271,White majority,White,47.7,2228,Urban,89.76660682226212,0.629,0.890035906642729,39961,0.7743,223
Westmoreland,Pennsylvania,15068,+40.5571823,-079.7258230,5353,1.6981342271,42129,3.21494575819e-4,0.129260758414998,White majority,White,46.3,37552,Rural,734.9808265871325,0.751,0.870739241585002,52424,0.8882,217
Allegheny,Pennsylvania,15071,+40.4121047,-080.1877989,9002,6.3291620909,42003,2.18017333347e-4,0.069385388480866,White majority,White,42.4,10348,Rural,744.1051410900657,0.72,0.930614611519134,70722,0.8079,222
Beaver,Pennsylvania,15074,+40.7340347,-080.2083539,12945,2.0168926868,42007,2.05076134644e-4,0.150528169014085,White majority,White,46.1,7952,Rural,855.1307847082495,0.72,0.849471830985916,45159,0.855,219
Allegheny,Pennsylvania,15076,+40.6074694,-079.8346954,14570,8.5298279007,42003,4.37084010272e-4,0.008393285371703,White majority,White,49.2,834,Urban,239.8081534772182,0.617,0.991606714628297,41429,0.8703,222
Beaver,Pennsylvania,15077,+40.6251261,-080.4158914,2201,1.205070745,42007,5.1394680308e-5,0.093333333333333,White majority,White,42,150,Rural,1333.3333333333335,0.642,0.906666666666667,45000,0.8185,219
Washington,Pennsylvania,15078,+40.3559146,-080.3849772,5396,0,42125,2.45300646275e-4,0,White majority,White,53.1,465,Urban,430.10752688172045,0.714,1,62778,0.8289,223
Queen Anne's,Maryland,21619,+38.9424469,-076.2657424,7345,4.4432354707,24035,2.45375110275e-4,0.091665252079443,White majority,White,51.1,5891,Rural,1459.85401459854,0.702,0.908334747920557,88409,0.816,213
Kent,Maryland,21620,+39.2001765,-076.0979123,2024,1.9308710756,24029,4.3478175513e-5,0.225313568985177,White majority,White,42.8,13155,Rural,1535.5378183200303,0.799,0.774686431014823,58996,0.8207,211
Gloucester,New Jersey,08080,+39.7573532,-075.1220433,22611,8.844997207,34015,4.94088979029e-4,0.155807288850438,White majority,White,43.1,36988,Rural,1677.7524,0.685,0.844192711149562,99432,0.8596,219
Dorchester,Maryland,21622,+38.4144653,-076.1592528,189,8.2323061769,24019,7.323771985e-6,0.051456310679612,White majority,White,42.2,1030,Rural,0,0.605,0.948543689320388,59943,0.7978,204
Queen Anne's,Maryland,21623,+39.1240349,-075.9667479,1075,20.345819071,24035,2.0580169593e-5,0.213,White majority,White,37.8,2000,Rural,850.0000000000001,0.802,0.787,72614,0.8241,213
Talbot,Maryland,21625,+38.8732125,-075.9960303,1095,0.9899125505,24041,2.5177939301e-5,0.108088235294118,White majority,White,45.2,2720,Rural,808.8235294117648,0.801,0.891911764705882,86063,0.8246,220
Dorchester,Maryland,21626,+38.3413588,-076.0983606,82,20.40341967,24019,1.102690834e-6,0,White majority,White,58.2,83,Rural,0,0.564,1,54250,0.7834,204
Camden,New Jersey,08081,+39.7329417,-074.9766568,27158,7.1203498816,34007,7.1951522034e-4,0.50296974074965894,POC majority,Mixed,37.9,49836,Urban,1382.39798,0.682,0.497030259250341,86806,0.8841,230
Caroline,Maryland,21629,+38.8586716,-075.8250789,2347,2.1311610631,24011,4.5310090477e-5,0.202447049146617,White majority,White,39.3,9726,Urban,1789.0191239975325,0.787,0.797552950853383,62066,0.8213,215
Gloucester,New Jersey,08085,+39.7611623,-075.3241091,6945,9.3233787778,34015,1.73077411638e-4,0.246587236505716,White majority,White,37.6,20731,Rural,1496.78559,0.705,0.753412763494284,121032,0.8505,219
Dorchester,Maryland,21631,+38.5823914,-075.9389815,1674,0.2388249242,24019,3.9885180426e-5,0.129918337045286,White majority,White,46.2,2694,Rural,1484.7809948032664,0.782,0.870081662954714,69076,0.8116,204
Caroline,Maryland,21632,+38.7313980,-075.7724278,1383,11.46533126,24011,3.1600499987e-5,0.3439406430338,White majority,White,39.1,6065,Rural,2308.3264633140975,0.789,0.6560593569662,47089,0.8275,215
Polk,Florida,33803,+28.0093585,-081.9326623,28636,2.424083079,12105,7.3536552598e-4,0.256680707666386,White majority,White,43,29675,Urban,1897.2198820556025,0.603,0.743319292333614,51502,0.7177,219
Polk,Florida,33805,+28.1007000,-081.9083343,12014,3.1469301336,12105,3.69517041701e-4,0.634485977673188,POC majority,Mixed,36.8,25709,Rural,4259.208837372126,0.628,0.365514022326812,35198,0.7189,219
Polk,Florida,33809,+28.2213356,-081.9739420,4996,1.256589005,12105,1.31732371296e-4,0.281481235690347,White majority,White,45,30137,Rural,2608.0897235955804,0.689,0.718518764309653,52268,0.7333,219
Polk,Florida,33810,+28.1317995,-082.0303270,12037,0.7340782717,12105,3.46442580445e-4,0.331795952447219,White majority,White,39.9,50302,Urban,0,0.682,0.668204047552781,54509,0.7301,219
Polk,Florida,33811,+27.9843967,-082.0152601,18881,0.1077506525,12105,3.01765016488e-4,0.236211417268504,White majority,White,39.8,21739,Urban,2272.413634481807,0.638,0.763788582731496,57589,0.7268,219
Polk,Florida,33812,+27.9714417,-081.8944756,22034,1.1205082641,12105,5.31137931624e-4,0.260669144981413,White majority,White,40.8,13450,Urban,2342.007434944238,0.638,0.739330855018587,79405,0.7176,219
Polk,Florida,33813,+27.9651319,-081.9395216,40950,1.1545156678,12105,9.32670330577e-4,0.240439654940743,White majority,White,42.7,37211,Urban,2243.960119319556,0.6,0.759560345059257,82354,0.7216,219
Polk,Florida,33815,+28.0412578,-081.9975900,30616,1.9071238634,12105,7.46231927196e-4,0.614391401451703,POC majority,Mixed,41.4,14328,Urban,3643.21608040201,0.543,0.385608598548297,30973,0.7244,219
Will,Illinois,60432,+41.5417453,-088.0347366,827,11.235355584,17197,9.3178003485e-4,0.79057462169914,POC majority,Hispanic,30.9,20222,Urban,3792.8988230639898,0.616,0.20942537830086,43357,0.7973,220
Will,Illinois,60433,+41.4995487,-088.0436582,560,4.9595674244,17197,4.98553299002e-4,0.703109026399663,POC majority,Mixed,35.7,16629,Urban,3193.216669673462,0.643,0.296890973600337,48039,0.8024,220
Will,Illinois,60435,+41.5485900,-088.1289276,8588,4.9828537964,17197,0.001799067247332,0.476505625413633,White majority,White,35.9,49863,Urban,2653.2699596895495,0.534,0.523494374586367,54372,0.7914,220
Will,Illinois,60436,+41.4894882,-088.1330005,3625,3.869353273,17197,4.85597926762e-4,0.648403272631301,POC majority,Mixed,33.2,18945,Rural,2665.6109791501717,0.549,0.351596727368699,55550,0.7972,220
Cook,Illinois,60438,+41.5662423,-087.5502041,40867,10.873711954,17031,0.001407556263611,0.591091160220995,POC majority,Mixed,41.4,28960,Urban,2948.8950276243095,0.532,0.408908839779006,52028,0.8385,272
Cook,Illinois,60439,+41.6759759,-087.9835086,14912,5.5078405367,17031,2.97741226899e-4,0.118136794466741,White majority,White,46.4,23422,Urban,1737.6825207070276,0.649,0.881863205533259,93489,0.8192,272
